GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	logPadj
chrX.173005	51.1927946	-0.519654685	0.291838277	-1.780625525	0.074973647	0.461795589	0.33555022
chrX.177596	97.79693202	0.37504151	0.245255379	1.529187702	0.126217919	0.593641381	0.226475833
chrX.177796	38.27882612	-0.287804023	0.310124229	-0.928028177	0.353392954	0.821297577	0.085499458
chrX.180343	57.83751374	0.056660148	0.279146154	0.202976639	0.839153291	0.973359181	0.01172687
chrX.181801	315.6803127	1.011200197	0.22458297	4.502568454	6.71E-06	0.000623471	3.205183432
chrX.184310	128.7536746	0.242434999	0.226446295	1.070607047	0.284346153	0.770209275	0.113391256
chrX.187826	82.24412201	0.103914703	0.253671392	0.409642971	0.68206787	0.935914315	0.02876391
chrX.189471	210.0273087	-0.557925499	0.205590754	-2.713767466	0.006652284	0.108588428	0.964216455
chrX.191486	183.4169562	0.811709989	0.216115168	3.755914024	0.00017271	0.007380677	2.131903801
chrX.192267	17.09922037	-0.360923233	0.353211456	-1.021833316	0.306859798	0.787392392	0.103808786
chrX.195275	100.4771239	0.043244824	0.243362714	0.177697001	0.858960941	0.976240738	0.010443073
chrX.196022	74.34515047	-0.086649023	0.264484113	-0.327615227	0.743202607	0.948620034	0.022907708
chrX.197228	18.71660734	-0.223155356	0.351302075	-0.635223564	0.525282617	0.894563221	0.048388962
chrX.197579	7.035871857	-0.266076014	0.35183924	-0.756243147	0.449503428	0.861888517	0.064548905
chrX.204426	20.91570159	-0.172189129	0.345572573	-0.498271975	0.618292358	0.915313753	0.038430012
chrX.204711	19.6048581	-0.315701734	0.347808447	-0.907688519	0.364042812	0.825706723	0.083174179
chrX.207599	110.4671046	0.272996829	0.244346707	1.117251925	0.263886625	0.755369597	0.121840499
chrX.211655	34.04920578	-0.029562561	0.319399336	-0.092556741	0.926255712	0.988645974	0.004959198
chrX.21173	19.72334313	-0.153897128	0.348013474	-0.442216005	0.658332905	0.931717494	0.03071575
chrX.21669	348.6627599	0.190066072	0.180346674	1.05389286	0.291931972	0.775861031	0.110216061
chrX.217347	13.27004151	-0.61247744	0.359493366	-1.703723901	0.088432681	0.500048496	0.300987875
chrX.220144	348.5467131	0.256387989	0.182645298	1.403748094	0.160393875	0.629527093	0.200985574
chrX.220718	114.5611425	0.128953772	0.232310055	0.55509337	0.578830797	0.906207018	0.042772579
chrX.223342	6.763030432	-0.226654758	0.350487377	-0.646684511	0.517836149	0.890986943	0.05012866
chrX.223542	24.21316517	-0.092271869	0.346424603	-0.266354838	0.789965943	0.958942511	0.018207428
chrX.223993	70.95555691	0.324412141	0.263977054	1.228940683	0.219094047	0.706750268	0.150734018
chrX.224322	76.21450607	-0.045660179	0.262913828	-0.17366975	0.862125012	0.97727739	0.009982149
chrX.227093	32.29133237	-0.705431944	0.32463052	-2.173030263	0.02977804	0.284400928	0.546068991
chrX.22756	48.82904727	0.363186686	0.290360311	1.250813809	0.211002416	0.695757655	0.157542007
chrX.227869	34.32807205	-0.347539368	0.317308051	-1.095274347	0.273396463	0.762630935	0.117685582
chrX.228479	84.45207984	0.24048333	0.250464251	0.960150319	0.336979566	0.805581349	0.093890597
chrX.231115	40.83142035	-0.028760376	0.30675831	-0.093755815	0.925303131	0.988645974	0.004959198
chrX.233823	34.67815748	-0.414819699	0.317381882	-1.307004977	0.191211021	0.673001473	0.171983985
chrX.236567	270.3874419	0.571486864	0.188164696	3.037163061	0.002388162	0.051603262	1.287322841
chrX.239160	62.94425357	-0.189419646	0.277232584	-0.683251743	0.494447782	0.883900786	0.05359648
chrX.241643	51.84230972	-0.509616612	0.290108877	-1.756639149	0.078979336	0.472603732	0.325502853
chrX.245231	18.17320719	-0.598970621	0.355229136	-1.686152852	0.091766362	0.507037002	0.294960346
chrX.246265	61.70647663	0.503714812	0.272227244	1.850346811	0.06426358	0.430414462	0.366113144
chrX.247009	42.37190914	-0.155170767	0.304377849	-0.509796517	0.610194026	0.915313753	0.038430012
chrX.254495	182.4297565	0.754291853	0.206665087	3.649827181	0.000262417	0.010057228	1.997521704
chrX.256804	31.75729391	-0.133848511	0.322777599	-0.414677201	0.678378224	0.935914315	0.02876391
chrX.257050	45.92880339	0.158717922	0.298349531	0.531986497	0.594735348	0.911350515	0.040314557
chrX.262546	21.83015512	-0.107776981	0.343180025	-0.314053773	0.753480198	0.951447877	0.021614999
chrX.26298	28.25485545	-0.403153019	0.331261486	-1.217023516	0.223595269	0.712255352	0.147364279
chrX.265129	34.26166495	0.106023391	0.314527372	0.337087962	0.736050592	0.946975213	0.023661389
chrX.265558	27.92634946	0.065667285	0.327694494	0.200391786	0.841174183	0.973512991	0.011658249
chrX.268401	119.0942129	0.036735836	0.229952297	0.159754159	0.873074736	0.980545986	0.008532034
chrX.269781	5.836378158	-0.529502455	0.342425707	-1.54632799	0.122025376	0.586912887	0.231426355
chrX.272590	31.3965611	-0.115179493	0.321288587	-0.358492326	0.719974909	0.946970477	0.023663561
chrX.278141	13.98089943	-0.267833416	0.358381913	-0.747340774	0.454857886	0.86393358	0.063519645
chrX.278585	96.43560409	0.522092374	0.247899458	2.106065006	0.035198706	0.315208911	0.501401513
chrX.280700	30.62852449	-0.377260391	0.329985435	-1.143263763	0.252929096	0.741975226	0.129610596
chrX.289450	137.3727879	0.123910301	0.220686076	0.561477658	0.574471957	0.90564083	0.043044006
chrX.291135	133.8156686	0.752055923	0.227325051	3.30828442	0.000938694	0.026354387	1.579147089
chrX.294336	305.7307087	0.085923016	0.18495196	0.464569371	0.64223987	0.924955662	0.033879085
chrX.294944	83.8216148	-0.067718568	0.257063355	-0.263431435	0.792218065	0.959080571	0.018144907
chrX.302904	29.81287618	-0.199627675	0.326838555	-0.610783741	0.541342759	0.899313928	0.046088681
chrX.310691	7.790271735	0.044228942	0.355799593	0.12430858	0.901070954	0.986409213	0.00594288
chrX.31167	81.09692045	0.189400937	0.255435215	0.741483265	0.458400475	0.865742104	0.062611461
chrX.312736	21.01544669	-0.507772102	0.347792525	-1.45998567	0.144294012	0.619260046	0.208126939
chrX.315586	48.80932778	0.244512249	0.289890368	0.843464548	0.398968685	0.844842037	0.073224485
chrX.316509	55.69933953	0.475944763	0.280006433	1.69976367	0.089175388	0.501897374	0.299385077
chrX.319783	121.8385308	0.143540526	0.227562106	0.630775168	0.528187542	0.894563221	0.048388962
chrX.323144	16.31113667	-0.459572428	0.356259658	-1.289992896	0.197053125	0.679493445	0.167814729
chrX.330204	15.32686473	-0.106475711	0.356175251	-0.298941912	0.764984367	0.954319715	0.020306104
chrX.333175	45.34442789	0.444965079	0.295336075	1.506639781	0.131903015	0.598301899	0.223079619
chrX.334100	24.02096084	0.021152783	0.33755054	0.062665528	0.950032848	0.990818399	0.004005938
chrX.335667	14.0474009	-0.239937647	0.359328912	-0.667738219	0.504300709	0.889001474	0.051097519
chrX.337230	78.33570758	-0.017307618	0.264548601	-0.065423207	0.947837047	0.990778594	0.004023385
chrX.337809	256.572214	0.529602173	0.19037661	2.781865765	0.005404739	0.094221966	1.02584784
chrX.339406	18.03943324	-0.611856706	0.353228631	-1.732183214	0.083240947	0.484886045	0.314360314
chrX.342256	64.79460601	-0.369497303	0.273054327	-1.353200689	0.175991525	0.656039786	0.183069822
chrX.345745	10.92631738	-0.486723463	0.360234003	-1.351131373	0.176653353	0.656039786	0.183069822
chrX.349388	21.83721343	0.294070511	0.342251422	0.859223636	0.390217146	0.840011864	0.07571458
chrX.352000	22.12275249	0.272471945	0.340242399	0.800817141	0.423237514	0.853145343	0.068976976
chrX.354147	37.84080962	-0.471822106	0.311451626	-1.514912964	0.129794447	0.595946302	0.224792871
chrX.355194	23.54444767	-0.306820906	0.339256891	-0.904391079	0.365788067	0.825706723	0.083174179
chrX.355705	45.02894714	0.497693027	0.295599992	1.683670636	0.092245339	0.507927871	0.294197956
chrX.359726	106.5870136	0.044021313	0.242771623	0.181328082	0.856110065	0.976082308	0.010513559
chrX.36467	101.8588431	0.581445106	0.238470231	2.438229312	0.014759408	0.179529423	0.745864365
chrX.365525	93.66112709	0.494250392	0.247200028	1.99939456	0.04556568	0.357366354	0.446886339
chrX.373963	24.78320583	-0.310277761	0.339239547	-0.91462733	0.360387306	0.825706723	0.083174179
chrX.374367	48.35863187	0.148121352	0.294368453	0.503183513	0.614835255	0.915313753	0.038430012
chrX.374908	58.05336522	0.624116749	0.275698153	2.263768331	0.023588367	0.251453036	0.599543116
chrX.375813	10.14761437	-0.033654008	0.360059661	-0.093467866	0.925531877	0.988645974	0.004959198
chrX.37732	44.88376045	0.370150871	0.296705736	1.247535272	0.212201296	0.698514013	0.155824877
chrX.378252	7.847356052	-0.930987798	0.352102292	-2.64408332	0.008191249	0.123611067	0.907942645
chrX.378558	26.89914785	0.255579292	0.334607733	0.76381765	0.444975917	0.859985513	0.065508865
chrX.381055	69.64410437	0.41088943	0.268804744	1.528579533	0.126368713	0.593641381	0.226475833
chrX.383595	73.93749761	-0.149642578	0.261810916	-0.571567373	0.567615105	0.902143258	0.044724492
chrX.387482	25.94021005	-0.034089609	0.337471618	-0.101014742	0.919538757	0.988645974	0.004959198
chrX.390909	68.31044876	-0.024848166	0.268310725	-0.092609662	0.926213667	0.988645974	0.004959198
chrX.391456	373.8533713	0.485288796	0.177965035	2.72687719	0.006393683	0.106007963	0.974661511
chrX.391874	310.1814329	0.78360563	0.185048406	4.234598109	2.29E-05	0.001650226	2.782456445
chrX.393648	162.1228627	-0.389534444	0.217287558	-1.792713989	0.073018669	0.45615414	0.340888379
chrX.396622	16.75611711	-0.430668327	0.354312411	-1.215504493	0.224173736	0.713602486	0.146543645
chrX.402507	13.20733687	-0.291994964	0.359242727	-0.81280689	0.416328784	0.849367005	0.070904614
chrX.405142	33.45100725	-0.031355341	0.323530366	-0.096916224	0.922792924	0.988645974	0.004959198
chrX.407322	27.62358459	0.220282421	0.32770032	0.672206914	0.50145198	0.888954337	0.051120547
chrX.411031	101.1653037	0.129626141	0.239890167	0.540356207	0.588951403	0.910708529	0.040620596
chrX.41247	61.37728057	-0.228729344	0.282333239	-0.810139623	0.417859934	0.849570204	0.070800727
chrX.413444	143.3193626	0.11326796	0.221005994	0.512510807	0.608293559	0.914981131	0.038587862
chrX.414832	45.00224304	-0.119665523	0.300809811	-0.397811238	0.690769333	0.937979678	0.027806571
chrX.415822	14.74045798	-0.316746602	0.358487719	-0.883563328	0.376931983	0.83124629	0.08027028
chrX.417277	28.75237302	-0.115401111	0.327706841	-0.352147396	0.724727725	0.946970477	0.023663561
chrX.419609	21.1076338	-0.34972147	0.345066606	-1.013489756	0.310826287	0.790906154	0.101875045
chrX.421689	26.397371	-0.020143808	0.332069486	-0.060661425	0.951628853	0.990818399	0.004005938
chrX.422833	13.0823868	-0.278562947	0.35935177	-0.775181788	0.438232248	0.859329161	0.06584045
chrX.424049	167.7204521	-0.134327654	0.211804196	-0.634206763	0.525945895	0.894563221	0.048388962
chrX.424852	38.30886374	-0.963353066	0.32555999	-2.959064674	0.003085743	0.062609473	1.203359952
chrX.434704	22.67396129	-0.105114275	0.342285172	-0.307095613	0.758770597	0.953448663	0.020702686
chrX.434955	12.82677118	-0.457417356	0.360023669	-1.270520235	0.20389938	0.68361843	0.165186237
chrX.436304	104.8460741	0.166904898	0.236903541	0.704526822	0.481104753	0.877819834	0.056594611
chrX.438621	40.68393273	0.024350261	0.306236638	0.079514524	0.93662338	0.989182429	0.004723607
chrX.442577	46.80726972	-0.143530367	0.300930733	-0.476954833	0.633394285	0.920222403	0.036107198
chrX.445680	10.99514123	-0.490552018	0.360222169	-1.361804077	0.173259725	0.653139118	0.184994304
chrX.449005	20.74916468	0.00906746	0.345346453	0.026256125	0.97905305	0.995755513	0.00184728
chrX.450677	38.50969763	0.480173105	0.305311754	1.572730491	0.115781237	0.57051795	0.243730687
chrX.454941	80.00296347	0.281826615	0.25596661	1.10102882	0.270884114	0.759803388	0.119298774
chrX.455761	25.2404984	-0.269492305	0.337386002	-0.798765521	0.424426387	0.853145343	0.068976976
chrX.457818	21.52222913	-0.709624283	0.346576186	-2.047527533	0.040606316	0.338207307	0.470817013
chrX.461591	75.7743656	0.040961669	0.262117557	0.156272132	0.875818522	0.980550262	0.00853014
chrX.462508	39.72933035	0.149275028	0.304792311	0.489759821	0.624303865	0.918118336	0.037101339
chrX.464274	14.56692067	-0.020316635	0.35700593	-0.056908398	0.954618165	0.991579075	0.003672647
chrX.466253	140.975334	0.697992645	0.220838688	3.160644769	0.001574204	0.039387715	1.404639216
chrX.467055	18.97078497	-0.171256612	0.349158354	-0.490484074	0.623791397	0.918118336	0.037101339
chrX.469613	14.27023533	0.030227372	0.357964835	0.084442294	0.932704782	0.988800601	0.004891278
chrX.470024	24.81134547	-0.179638881	0.335751805	-0.535034742	0.592625834	0.911037892	0.040463559
chrX.471845	192.8702007	0.720297733	0.203021692	3.54788558	0.000388337	0.013788815	1.860473062
chrX.47442	52.6456022	0.189093507	0.285162173	0.663108663	0.507260963	0.889001474	0.051097519
chrX.486306	2.699411655	-0.003953568	0.291752906	-0.013551083	0.989188131	0.996307562	0.001606573
chrX.490894	45.68887398	0.623597352	0.296745535	2.101454877	0.035601055	0.316606804	0.499479756
chrX.492162	10.0726713	-0.382454366	0.359671668	-1.063343042	0.287626413	0.771637748	0.112586535
chrX.497031	15.96306427	0.313115756	0.357985191	0.874661197	0.381758279	0.834506496	0.078570278
chrX.507544	34.55978828	0.138166126	0.314901999	0.438759126	0.66083608	0.931717494	0.03071575
chrX.513853	13.73333991	-0.145495374	0.358897947	-0.405394834	0.685187308	0.936532553	0.028477123
chrX.517765	14.92385665	-0.358361633	0.358474901	-0.99968403	0.317463443	0.797657495	0.09818355
chrX.519274	195.2963574	-0.126575934	0.25651104	-0.493452188	0.621693115	0.91780986	0.037247281
chrX.521751	312.4381285	0.23494396	0.184703427	1.272006503	0.203370809	0.68361843	0.165186237
chrX.523906	19.97773497	-0.502913227	0.35497512	-1.41675627	0.156554199	0.625314155	0.203901741
chrX.524553	23.88290939	-0.038316722	0.338361334	-0.113242023	0.90983868	0.98839645	0.005068823
chrX.525607	352.9736701	-0.009660469	0.179763962	-0.053739741	0.95714252	0.992321823	0.003347457
chrX.526781	14.91271038	-0.350910829	0.356970353	-0.983025133	0.325595069	0.799669577	0.097089426
chrX.528508	35.34691143	-0.124074527	0.313272468	-0.396059467	0.692061159	0.937979678	0.027806571
chrX.529656	40.25199821	0.395051928	0.30603904	1.290854683	0.196754072	0.679493445	0.167814729
chrX.531722	16.8717444	-0.346765941	0.353481223	-0.981002437	0.32659154	0.799669577	0.097089426
chrX.533813	29.37666416	0.211361863	0.324479379	0.651387659	0.514796275	0.890702692	0.050267235
chrX.535768	8.510911648	-0.434394192	0.354948318	-1.22382378	0.221018712	0.709169009	0.149250252
chrX.538092	31.65959908	0.067335155	0.324579724	0.207453364	0.835655811	0.972496555	0.012111928
chrX.538443	20.05179364	-0.191491178	0.346353394	-0.552878018	0.580346941	0.906472049	0.042645583
chrX.540529	32.1823621	0.241676794	0.319640506	0.756089387	0.449595605	0.861888517	0.064548905
chrX.541118	55.30369669	-0.198756818	0.284622817	-0.698316529	0.484979264	0.880599051	0.055221787
chrX.54196	94.2136208	0.304967342	0.245933383	1.240040447	0.214960434	0.700907452	0.154339323
chrX.542910	22.10299654	-0.130032194	0.342634711	-0.379506776	0.704311574	0.942176066	0.025867933
chrX.543880	138.2849191	0.140800878	0.220235543	0.639319504	0.522615103	0.89345963	0.048925066
chrX.545478	154.7621525	-0.033395439	0.21594888	-0.154645115	0.877101101	0.980671733	0.008476343
chrX.548253	49.70452102	-0.085863512	0.293735078	-0.292316168	0.770044898	0.955544328	0.019749161
chrX.550012	45.53945027	0.196865204	0.294129507	0.669314704	0.503294749	0.889001474	0.051097519
chrX.554870	12.08324545	-0.818100321	0.360255087	-2.270891794	0.023153529	0.247912178	0.605702139
chrX.555674	15.86046222	-0.347038666	0.356345284	-0.973883145	0.330114563	0.800881042	0.096431987
chrX.559182	166.5466599	-0.294073657	0.213150252	-1.379654279	0.167693117	0.643583898	0.19139483
chrX.566884	15.21370967	-0.073660083	0.356653901	-0.206530988	0.836376161	0.972534455	0.012095004
chrX.567457	13.75443947	-0.34424365	0.359803885	-0.956753566	0.338691654	0.807126355	0.093058472
chrX.570675	71.53005361	-0.296669455	0.266984756	-1.111184994	0.266488729	0.756756584	0.121043792
chrX.572154	68.33145317	-0.024828473	0.266772547	-0.093069821	0.925848092	0.988645974	0.004959198
chrX.573742	61.77349601	0.1446555	0.278590667	0.519240295	0.603593183	0.913600097	0.039243863
chrX.575163	6.580017271	-0.195106719	0.34960636	-0.558075428	0.576792879	0.90564083	0.043044006
chrX.576656	16.12488349	-0.279270167	0.35789171	-0.780320301	0.435202366	0.859329161	0.06584045
chrX.576940	18.83087357	-0.497671134	0.354489656	-1.403908762	0.16034602	0.629527093	0.200985574
chrX.578223	40.65918618	0.043434158	0.302777879	0.143452218	0.885933045	0.98296092	0.007463748
chrX.578648	248.4026416	0.261522013	0.191834172	1.36327126	0.172797036	0.652924013	0.185137359
chrX.581650	22.70349924	-0.238265111	0.340979991	-0.698765669	0.484698487	0.880599051	0.055221787
chrX.584958	28.14634438	0.256407551	0.328028893	0.781661484	0.434413543	0.859329161	0.06584045
chrX.585498	8.695362794	-0.334584808	0.357087425	-0.93698289	0.348767359	0.81955532	0.086421726
chrX.585854	29.20634864	0.230121284	0.324299337	0.709595296	0.477955137	0.87691693	0.057041545
chrX.587418	12.4584994	-0.752591885	0.360196752	-2.089391091	0.036672533	0.321984836	0.492164582
chrX.58929	40.87300476	-0.763668209	0.310127182	-2.462435583	0.013799696	0.174446941	0.758336641
chrX.594613	50.98223585	-0.725005611	0.294678577	-2.460326837	0.013881054	0.175017257	0.756919126
chrX.59683	10.77288184	-0.1063932	0.360210795	-0.29536372	0.767716045	0.954751682	0.020109568
chrX.598376	44.26042742	-0.181667759	0.299755671	-0.606052785	0.544479702	0.899313928	0.046088681
chrX.604282	106.8372191	0.053702892	0.23954671	0.224185471	0.822612988	0.970695901	0.012916804
chrX.60585	156.4558286	0.110207457	0.219695651	0.501636953	0.615922921	0.915313753	0.038430012
chrX.607922	139.3892116	0.302120056	0.224157715	1.347801281	0.177722306	0.658027207	0.18175615
chrX.608970	232.802424	0.444357236	0.201524235	2.204981625	0.027455384	0.277811608	0.556249612
chrX.612116	6.807475019	-0.367441256	0.346408239	-1.060717429	0.288818337	0.772424264	0.112144092
chrX.612984	35.14525271	0.005033044	0.31379685	0.016039179	0.987203135	0.996307562	0.001606573
chrX.615239	11.08215144	-0.059169061	0.36006103	-0.164330644	0.869470859	0.979168558	0.00914254
