GeneID	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	logPadj
chrXII.212137	142.9842581	0.655260292	0.272797571	2.402001935	0.016305622	0.219943713	0.657688447
chrXII.214821	16.29780249	-0.467018294	0.349511902	-1.336201405	0.181483452	0.563272497	0.249281453
chrXII.225237	62.83874135	0.358762641	0.282650993	1.269277836	0.204341989	0.585579204	0.232414355
chrXII.22726	20.40037759	0.52395112	0.344647492	1.520252234	0.128447594	0.496111612	0.304420607
chrXII.229714	33.15884766	0.221678613	0.316955849	0.699399028	0.484302695	0.793953489	0.100204938
chrXII.231205	143.230507	0.260868908	0.253313141	1.029827777	0.303090859	0.673004218	0.171982214
chrXII.232066	88.67090306	-0.039130127	0.270426971	-0.144697574	0.884949654	0.964219739	0.015823982
chrXII.237779	38.91512148	0.065547032	0.308014209	0.212805223	0.83147889	0.941653743	0.026108763
chrXII.239025	87.98812068	0.406133641	0.266786129	1.522319182	0.127929124	0.495802359	0.304691411
chrXII.241692	43.20974965	-0.086327753	0.302638715	-0.285250196	0.775452466	0.923239635	0.03468556
chrXII.243437	52.82958286	-0.203679119	0.304679423	-0.668503034	0.503812546	0.802150015	0.095744404
chrXII.245382	46.40276699	0.00195427	0.300762378	0.00649772	0.994815606	0.999159516	0.000365171
chrXII.247004	143.6302731	0.131724966	0.24868315	0.529689953	0.596326915	0.846212951	0.072520332
chrXII.251087	175.7159046	0.121828831	0.246509265	0.494216032	0.621153618	0.858240579	0.066390955
chrXII.253144	264.6294182	-0.053448981	0.254081609	-0.210361472	0.833385561	0.94276604	0.02559607
chrXII.255050	24.66140357	0.64150808	0.331566609	1.934778903	0.053017433	0.347782118	0.458692752
chrXII.259529	155.805771	0.208890107	0.24670421	0.846722911	0.397149585	0.739566589	0.131022717
chrXII.260769	22.89375375	-0.509965135	0.336865868	-1.513852197	0.13006333	0.499662548	0.301323202
chrXII.262733	118.818363	-0.199880527	0.257291487	-0.776864131	0.437238935	0.767446057	0.114952141
chrXII.263956	68.43128651	-0.874251021	0.284962648	-3.067949522	0.00215533	0.09951368	1.002117212
chrXII.265254	10.77289349	-0.518901591	0.356602588	-1.455125702	0.145634465	0.520011325	0.283987198
chrXII.266961	32.06970259	-0.256682115	0.319224112	-0.804081225	0.421350067	0.756338357	0.121283874
chrXII.270806	24.56431798	-0.277556322	0.332404744	-0.834995067	0.403720486	0.744173004	0.128326089
chrXII.271422	29.77476968	0.084453447	0.323150883	0.2613437	0.79382747	0.92953591	0.031733828
chrXII.273927	47.9270002	-0.135332585	0.297207538	-0.455347081	0.64885956	0.86971375	0.060623664
chrXII.278656	17.21595561	-0.106629523	0.346328102	-0.307885852	0.758169191	0.919149402	0.036613891
chrXII.281742	89.45947853	0.107728788	0.272754688	0.394965855	0.692868088	0.885897909	0.052616323
chrXII.282500	35.87657646	-0.58246609	0.320251597	-1.818776535	0.06894553	0.385791382	0.413647478
chrXII.283603	93.75891927	0.488747289	0.267183978	1.829253731	0.067361607	0.382693174	0.417149284
chrXII.286617	16.66029131	0.404246091	0.347342575	1.163825342	0.2444948	0.623371378	0.205253142
chrXII.287676	22.13126115	-0.70990715	0.339558739	-2.090675538	0.036557159	0.303336296	0.518075621
chrXII.289296	16.94202396	-0.374619499	0.348248043	-1.075726071	0.282049784	0.654111554	0.18434818
chrXII.289703	29.96024007	0.462418306	0.321967691	1.436225805	0.150938099	0.526647455	0.27848001
chrXII.291941	40.65927469	-0.320088891	0.314416257	-1.018041796	0.308658094	0.676979908	0.16942422
chrXII.293628	22.29564703	0.144881334	0.337500801	0.429277008	0.667721647	0.876711206	0.057143442
chrXII.296238	57.50430896	-0.502739661	0.289858909	-1.734428874	0.082842016	0.414670604	0.382296751
chrXII.296911	6.199668911	-0.233428537	0.347298182	-0.672127148	0.501502755	0.801813014	0.095926899
chrXII.300380	92.55070314	-0.028665691	0.266138885	-0.10770952	0.914226118	0.973857567	0.011504557
chrXII.302012	38.51628921	-0.540389514	0.316497229	-1.707406778	0.087746471	0.421200507	0.375511114
chrXII.306546	29.32571183	0.67821619	0.325651666	2.082643087	0.037283769	0.303730239	0.517511968
chrXII.31661	14.04550892	0.086669517	0.353180906	0.245396948	0.806149092	0.934892883	0.029238146
chrXII.323164	354.4320459	0.172313964	0.249931127	0.68944579	0.490542776	0.797583496	0.098223841
chrXII.325252	13.72368799	-0.209818606	0.353193205	-0.594061841	0.552470752	0.822157782	0.085044828
chrXII.327475	75.88944949	0.436537822	0.302550228	1.442860659	0.149059727	0.523497763	0.28108517
chrXII.329316	445.0603241	-0.195539232	0.232098001	-0.842485635	0.399516177	0.741169274	0.130082593
chrXII.332162	79.66677067	0.099053966	0.27274193	0.363178356	0.716471654	0.898267396	0.046594363
chrXII.336046	23.71912117	-0.213837318	0.334890147	-0.638529738	0.523128903	0.811249371	0.090845627
chrXII.343797	45.25551332	0.188318181	0.307335627	0.612744389	0.540045367	0.817375602	0.08757833
chrXII.346019	29.63917784	-0.24538129	0.327294851	-0.749725484	0.453420056	0.774519084	0.110967877
chrXII.348657	23.31521133	-0.183885513	0.334947909	-0.548997345	0.583007272	0.839148172	0.076161347
chrXII.35270	154.4231204	0.109138342	0.247270846	0.441371651	0.658943962	0.873245557	0.058863615
chrXII.363882	23.95901442	0.111869821	0.33568981	0.33325355	0.738942899	0.909510258	0.041192398
chrXII.366160	21.22771088	-0.262901547	0.33870013	-0.776207398	0.437626538	0.76745182	0.11494888
chrXII.368246	240.7090294	-0.008234669	0.23644492	-0.034827007	0.972217686	0.990890503	0.003974334
chrXII.369358	89.5949031	-0.439741338	0.2704104	-1.626199795	0.10390716	0.454911763	0.342072834
chrXII.370044	265.6404887	0.095124584	0.244056542	0.389764534	0.696710671	0.888646548	0.051270942
chrXII.371248	240.8840312	-0.102469607	0.264567575	-0.387309769	0.698526894	0.889553368	0.050827992
chrXII.373218	42.26436112	-0.33317301	0.304832101	-1.092972195	0.274406008	0.650199515	0.186953358
chrXII.374097	48.60411426	-0.762870474	0.30344128	-2.51406293	0.011934914	0.194708437	0.710615229
chrXII.377354	77.93211772	0.573633388	0.274864052	2.086971301	0.036890729	0.303336296	0.518075621
chrXII.377794	52.36794713	-0.010438091	0.306609826	-0.034043564	0.972842412	0.990899811	0.003970254
chrXII.380632	82.36070821	0.600331584	0.271504162	2.211132161	0.027026686	0.270210908	0.568297123
chrXII.384562	10.61436614	0.184182295	0.356561641	0.516551064	0.605469584	0.849983778	0.070589363
chrXII.388367	24.60279967	-0.105636856	0.333937534	-0.316337176	0.751746597	0.916116869	0.03804912
chrXII.390394	223.7137027	0.52883969	0.240591361	2.198082625	0.027943218	0.274822407	0.560947861
chrXII.390704	307.4093446	0.70656481	0.241141798	2.930080205	0.003388745	0.11443532	0.941439911
chrXII.395442	57.21633394	0.333081322	0.28845808	1.154695759	0.248215037	0.627577657	0.202332526
chrXII.39545	46.4139	0.306115891	0.298853314	1.024301478	0.3056929	0.675911636	0.170110077
chrXII.399410	37.2805671	-0.487406825	0.314619782	-1.549193194	0.121335285	0.485691325	0.313639654
chrXII.40420	42.32385483	-0.218126062	0.312594827	-0.697791654	0.485307499	0.79523241	0.099505928
chrXII.404259	27.49550456	-0.212557603	0.329449752	-0.645189751	0.518804227	0.809970597	0.091530746
chrXII.407094	37.76735352	-0.02610561	0.310802725	-0.083994149	0.933061084	0.980403189	0.008595285
chrXII.408209	78.53428061	-0.181289106	0.274067346	-0.661476491	0.508306786	0.805133559	0.094132071
chrXII.410232	49.61192241	0.048971484	0.294998039	0.166006134	0.868152123	0.959118418	0.018127769
chrXII.412732	28.85097835	-0.098434953	0.324121152	-0.303698024	0.761357964	0.919149402	0.036613891
chrXII.413087	27.72094949	-0.161082202	0.339512243	-0.474451823	0.635177746	0.864276182	0.063347455
chrXII.415635	169.9136465	0.538147621	0.245943446	2.188094988	0.028662684	0.278144526	0.555729483
chrXII.418084	76.94573883	0.611578824	0.273925339	2.232647865	0.025572175	0.264995779	0.576761043
chrXII.423483	57.35462741	0.036316197	0.299122529	0.1214091	0.903367009	0.970059882	0.013201456
chrXII.424146	1097.968121	-0.598684952	0.230639494	-2.595760777	0.009438175	0.178034952	0.749494727
chrXII.424773	222.9956826	0.370668747	0.236006112	1.570589611	0.116278005	0.4811538	0.31771608
chrXII.427030	27.29234302	-0.355003023	0.32850485	-1.080662957	0.279847066	0.654111554	0.18434818
chrXII.432018	17.54671778	-0.206534564	0.348097068	-0.593324629	0.552963919	0.822157782	0.085044828
chrXII.433766	38.29444411	0.304576121	0.308082986	0.98861714	0.322850497	0.684692599	0.164504366
chrXII.433976	34.60078948	-0.353249449	0.315779388	-1.118658986	0.263285649	0.638136499	0.195086415
chrXII.434477	13.49897721	-0.187698524	0.353272006	-0.531314457	0.595200889	0.845673331	0.072797365
chrXII.437108	26.89462645	-0.063614211	0.327150163	-0.194449578	0.845823873	0.94772672	0.023316875
chrXII.439945	126.7399497	-0.248046286	0.253012274	-0.98037254	0.326902259	0.687620978	0.162650883
chrXII.442749	37.73603297	-0.226775504	0.310318691	-0.730782615	0.464911944	0.783578148	0.105917684
chrXII.444876	24.84860054	0.036577604	0.331158528	0.110453456	0.91204976	0.973368434	0.011722742
chrXII.447633	160.6333728	0.347561269	0.245908544	1.413376141	0.157545157	0.537657642	0.269494177
chrXII.448380	193.5200868	0.357348675	0.240631124	1.485047608	0.137531213	0.507750939	0.294349265
chrXII.449422	182.1344346	0.664303835	0.242396	2.740572598	0.006133223	0.15443199	0.811262731
chrXII.450470	20.85025435	-0.555555842	0.340925558	-1.629551758	0.103196267	0.45433013	0.342628461
chrXII.451172	536.737067	-0.762085856	0.233451544	-3.264428431	0.001096852	0.075084776	1.124448108
chrXII.46454	80.7771548	0.336754609	0.272249154	1.236935373	0.216111077	0.599081739	0.222513918
chrXII.468905	3695.037708	-0.207847322	0.289393812	-0.718216196	0.472623993	0.787126206	0.103955628
chrXII.469773	18.59271084	-0.099089612	0.343800072	-0.288218707	0.77317933	0.923119362	0.03474214
chrXII.472479	622.2748539	0.482425658	0.284013977	1.6985983	0.089394897	0.423572438	0.373072307
chrXII.473425	23.93469379	-0.169258455	0.33744582	-0.501587056	0.615958026	0.855713841	0.067671444
chrXII.47583	95.27173383	0.098430773	0.265608956	0.370585295	0.710946436	0.896620616	0.047391279
chrXII.481979	621.5455796	0.571389259	0.279748682	2.042509209	0.041101047	0.316550168	0.499557451
chrXII.483005	25.72527912	0.134927097	0.330044811	0.408814479	0.682675814	0.88267349	0.054199917
chrXII.485711	631.5476334	0.366285283	0.288913864	1.267800993	0.204869027	0.585579204	0.232414355
chrXII.48642	116.8941696	-0.507216369	0.259402077	-1.955328868	0.050544266	0.339469069	0.469199791
chrXII.486657	24.18294867	0.210992836	0.333238856	0.633157965	0.526630493	0.812139851	0.090369179
chrXII.489463	1991.418248	0.289965137	0.280685761	1.03305966	0.30157598	0.671110786	0.173205781
chrXII.493291	18.84523664	-0.390026246	0.346011129	-1.127207232	0.259654874	0.636710793	0.196057788
chrXII.49643	65.27327988	-0.192877511	0.283615004	-0.680068078	0.496461356	0.799460353	0.097203069
chrXII.498611	21.10317399	-0.310449533	0.341081221	-0.910192394	0.362721055	0.716099744	0.145026482
chrXII.500328	37.76681629	0.090729975	0.310901876	0.291828328	0.770417885	0.923119362	0.03474214
chrXII.501103	127.1550639	0.193044654	0.255310245	0.756117928	0.449578494	0.771504815	0.112661359
chrXII.502173	32.1051027	-0.302207476	0.320869496	-0.941839222	0.346274961	0.701999071	0.153663463
chrXII.504099	19.83407116	-0.27596562	0.343715384	-0.802889929	0.422038358	0.756338357	0.121283874
chrXII.505820	77.28446322	0.218096653	0.276627892	0.788411653	0.430455957	0.762535516	0.117739924
chrXII.507580	23.27043375	-0.118940001	0.334914558	-0.355135356	0.72248819	0.900779172	0.045381664
chrXII.510199	51.19997377	0.131809922	0.295700056	0.445755485	0.65577388	0.8707303	0.060116342
chrXII.512962	18.3407167	-0.637275909	0.346442569	-1.839485	0.065843882	0.380549453	0.419588898
chrXII.514796	190.76585	-0.121524466	0.242127615	-0.501902543	0.615736076	0.855661315	0.067698102
chrXII.517742	11.80215102	-0.536829833	0.355983152	-1.508020334	0.131549323	0.500429383	0.300657199
chrXII.51941	12.44029807	-0.776566509	0.35625961	-2.179777015	0.029273995	0.27939802	0.553776676
chrXII.522142	61.86201444	-0.181565901	0.286412657	-0.633931135	0.526125765	0.812139851	0.090369179
chrXII.523349	51.5138035	-0.098291154	0.29342854	-0.334974756	0.737644129	0.909146048	0.041366345
chrXII.52626	24.29058324	-0.25244119	0.33709015	-0.748883317	0.453927536	0.774563983	0.110942701
chrXII.528058	75.97911796	-0.021390464	0.273924055	-0.07808903	0.937757233	0.982992201	0.007449928
chrXII.530466	70.11274331	0.149280418	0.284639159	0.524454959	0.599962139	0.847102531	0.072064021
chrXII.534481	8.410296592	-0.789747418	0.354681412	-2.22663887	0.025971419	0.266842515	0.573744974
chrXII.537038	18.02672575	0.025745884	0.346670264	0.074266202	0.940798569	0.983997464	0.007006021
chrXII.539677	61.90095576	0.50609941	0.285236155	1.774317179	0.076010701	0.398108105	0.39999898
chrXII.53993	289.6628598	0.480944904	0.233866291	2.056495197	0.039734809	0.312784262	0.504755107
chrXII.540585	59.99375894	0.238757161	0.286070287	0.834610134	0.403937254	0.744224724	0.128295906
chrXII.541784	56.42840387	0.364903194	0.291110914	1.253485102	0.210029218	0.59104376	0.228380364
chrXII.543712	10.87544492	-0.634381708	0.356607625	-1.778934785	0.075250454	0.397321481	0.400857954
chrXII.545774	136.9260073	-0.300287183	0.250645414	-1.198055761	0.23089531	0.61162559	0.213514352
chrXII.548815	28.93739727	0.34587137	0.323066283	1.070589498	0.284354048	0.656065789	0.183052608
chrXII.550331	40.18328098	-0.154534712	0.310156589	-0.498247392	0.618309683	0.856530771	0.06725703
chrXII.552050	154.7281935	0.263208855	0.246463662	1.067941836	0.285546749	0.656309021	0.182891627
chrXII.553843	74.60765947	0.808764403	0.274854018	2.942523482	0.003255491	0.112376092	0.949326074
chrXII.554235	52.64585062	0.813848207	0.298310846	2.728188463	0.006368321	0.155031199	0.809580895
chrXII.556399	253.5015657	0.357464828	0.236318621	1.512639281	0.130371311	0.499721464	0.301271996
chrXII.559266	70.95357602	-0.343328191	0.286801236	-1.197094528	0.231269713	0.612281493	0.213048868
chrXII.561760	124.0236417	0.362283792	0.253430474	1.429519454	0.152854988	0.531033623	0.274877981
chrXII.563434	63.32707083	-0.681260471	0.303066257	-2.247892843	0.024583024	0.260332064	0.584472338
chrXII.566319	21.23218429	-0.134297553	0.340539757	-0.394366737	0.693310298	0.886181956	0.052477097
chrXII.567965	283.0811706	0.444292914	0.232183656	1.913540865	0.055678847	0.354246579	0.450694336
chrXII.568232	225.9695921	0.559959046	0.242836404	2.305910628	0.021115627	0.24227477	0.615691811
chrXII.571902	48.1619185	0.275068258	0.301097089	0.913553363	0.360951581	0.714944703	0.145727547
chrXII.573799	114.3743735	0.833898377	0.25797669	3.232456303	0.001227309	0.076071277	1.118779291
chrXII.576402	42.56975672	-0.414159535	0.307778066	-1.345643439	0.178417535	0.562925875	0.249548789
chrXII.579058	62.09838875	0.527572929	0.285270156	1.849380031	0.064402957	0.380549453	0.419588898
chrXII.581797	45.2540791	0.372833975	0.299665209	1.244168371	0.213437602	0.595735608	0.224946441
chrXII.585837	72.31534409	-0.35937643	0.27975046	-1.284632132	0.198920865	0.5783196	0.237832088
chrXII.588990	15.43431152	-0.965373742	0.352957318	-2.735100514	0.006236123	0.15443199	0.811262731
chrXII.592464	67.97841294	-0.700666765	0.287752698	-2.434961585	0.014893371	0.213412722	0.670779695
chrXII.599787	6.866604424	-0.846871144	0.349194585	-2.425212708	0.01529942	0.215850187	0.665847571
chrXII.602707	103.6282636	-0.02080906	0.260436806	-0.079900611	0.936316304	0.98228795	0.007761184
chrXII.605004	53.17052243	0.225146226	0.294643429	0.764131164	0.444789082	0.769668075	0.113696527
chrXII.607158	69.08603011	0.333571665	0.27766233	1.201357291	0.229612636	0.61158269	0.213544815
chrXII.609576	35.43585013	0.071511025	0.31393815	0.227786985	0.819811845	0.93826548	0.027674262
chrXII.611767	651.1128912	0.656285819	0.249924744	2.625933744	0.008641164	0.172430491	0.763385935
chrXII.614565	19.68615696	-0.330719709	0.342100024	-0.966733954	0.333677049	0.691853357	0.159985947
chrXII.620259	45.21732284	0.700331077	0.301958943	2.319292381	0.020379188	0.239625289	0.62046735
chrXII.622812	14.12954472	0.080202281	0.35224898	0.227686341	0.819890092	0.93826548	0.027674262
chrXII.623973	25.67042005	-0.0257364	0.329814491	-0.078032957	0.937801837	0.982992201	0.007449928
chrXII.626342	55.55359411	0.351710204	0.289891368	1.213248282	0.225034909	0.60879192	0.21553112
chrXII.628282	74.32024181	0.233780011	0.274257373	0.852411036	0.393985997	0.73734682	0.132328189
chrXII.633388	84.14114627	0.30826446	0.273785731	1.125933261	0.26019377	0.637119413	0.195779162
chrXII.634009	119.4814873	0.220881944	0.254566625	0.867678329	0.385570453	0.730451046	0.136408885
chrXII.636249	334.1438005	-0.171611702	0.228148947	-0.752191514	0.451935896	0.773396004	0.111598076
chrXII.63762	13.52776567	-0.357308592	0.354171662	-1.008857088	0.313043178	0.679205503	0.167998804
chrXII.639933	98.9281436	-0.338606885	0.26342945	-1.285379769	0.198659607	0.5783196	0.237832088
chrXII.641181	22.82820345	-0.384522077	0.336693599	-1.142053424	0.253431814	0.632677411	0.198817671
chrXII.642386	40.58857708	-0.598619051	0.31059468	-1.927331956	0.053938274	0.349502791	0.456549352
chrXII.645070	101.8340338	0.5802499	0.265393035	2.186379531	0.02878785	0.278144526	0.555729483
chrXII.645773	186.4128125	0.49822987	0.263666681	1.889620137	0.058808782	0.364612648	0.43816827
chrXII.650719	159.0636491	-0.492629579	0.259213884	-1.900475283	0.057370776	0.359330059	0.444506451
chrXII.65384	28.69867439	0.358036352	0.328096094	1.091254541	0.275160895	0.651067511	0.186373976
chrXII.65657	32.46622981	0.176073582	0.317078716	0.555299279	0.578689972	0.837426993	0.077053044
chrXII.658060	498.9050144	0.486702432	0.234903423	2.071925671	0.038272373	0.30615616	0.514056998
chrXII.659839	22.90512606	0.077589748	0.33925001	0.228709641	0.819094601	0.93826548	0.027674262
chrXII.665078	128.8488148	-0.318497265	0.266484914	-1.195179344	0.232016967	0.613251195	0.212361597
chrXII.66547	30.40400003	-0.39068852	0.324262936	-1.204850989	0.228260832	0.610338625	0.214429145
chrXII.668106	7.673098072	-0.334327651	0.353405363	-0.94601748	0.344139671	0.701298643	0.154097001
chrXII.668963	41.86609506	-0.016202418	0.322674346	-0.05021291	0.959952724	0.987363856	0.005522775
